effort_category,occupation,coins_earned,peer_category,bank_category,completed_games,started_games,session_time,games_last_90days,games_last_120days,games_last_150days,games_last_180days,games_last_210days,games_last_240days,games_last_270days,games_last_300days,games_last_330days,games_last_366days,angry_birds,cars,cricket,football,snooker,hockey,uninstalled_next_60d,age_rounded_closest_ten,fun_quotient
MEDIUM,Private Sector Service,-4,tier i,Scheduled Private Bank,15,19,55,4,3,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,20,2
LOW,Business,-131,tier ii,Scheduled PSU,25,88,1443,0,0,0,0,2,6,0,0,0,0,0,7,10,8,0,0,0,20,2
MEDIUM,Private Sector Service,0,tier ii,Scheduled PSU,2,8,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,20,2
MEDIUM,Private Sector Service,1,tier ii,Scheduled PSU,9,26,4,0,4,5,0,0,0,0,0,0,0,0,0,3,6,0,0,1,20,2
LOW,Professional,-1,tier iii,Scheduled Private Bank,38,113,1680,2,6,4,7,12,0,0,0,0,0,0,19,1,18,0,0,1,20,2
MEDIUM,Private Sector Service,-729,tier iii,Scheduled Private Bank,26,354,7080,0,0,1,1,24,0,0,0,0,0,0,19,4,0,0,0,1,30,2
HIGH,Agriculturist,-280,tier iii,Scheduled PSU,41,132,2353,0,4,8,6,8,0,0,0,0,0,0,25,9,7,0,0,1,20,2
MEDIUM,0,-3,tier i,Scheduled Private Bank,84,535,10666,26,3,12,5,18,4,0,0,0,0,0,69,15,0,0,0,0,40,3
MEDIUM,Government Service,-27,tier ii,Scheduled Private Bank,55,158,1359,4,2,2,10,24,6,0,0,0,0,0,0,16,38,1,0,0,20,3
MEDIUM,Public Sector,31,tier iii,Scheduled PSU,144,493,1100,22,15,26,23,30,6,0,0,0,0,0,0,30,114,0,0,0,20,2
MEDIUM,Government Service,2,tier iii,Scheduled PSU,69,263,352,6,0,9,18,3,3,0,0,0,0,0,0,10,59,0,0,0,20,2
LOW,Business,0,tier iii,Scheduled PSU,4,11,3,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,1,20,2
MEDIUM,Student,-8,tier iii,Scheduled Private Bank,22,67,977,2,0,1,4,10,2,0,0,0,0,0,16,6,0,0,0,1,20,2
HIGH,Government Service,-8,tier iii,Scheduled PSU,11,18,60,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,20,2
MEDIUM,Private Sector Service,5,tier ii,Scheduled PSU,9,28,67,1,0,0,1,6,1,0,0,0,0,0,0,6,3,0,0,1,30,2
MEDIUM,Student,3,tier iii,Scheduled PSU,2,16,21,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,20,2
LOW,Business,-1,tier ii,Scheduled PSU,50,94,58,5,13,9,3,8,5,0,0,0,0,0,0,2,48,0,0,0,30,2
MEDIUM,Private Sector Service,-190,tier iii,Scheduled Private Bank,100,251,2221,11,16,16,14,29,2,0,0,0,0,0,0,34,66,0,0,0,20,2
MEDIUM,Retired,-162,tier ii,Scheduled PSU,134,799,14782,22,24,19,12,36,4,0,0,0,0,0,37,68,29,0,0,0,30,2
MEDIUM,Private Sector Service,604,tier iii,Scheduled PSU,10,20,260,0,0,1,6,3,0,0,0,0,0,0,0,5,5,0,0,1,40,2
MEDIUM,Agriculturist,0,tier ii,Scheduled PSU,23,75,51,0,0,2,3,13,4,0,0,0,0,0,0,23,0,0,0,1,20,2
MEDIUM,Private Sector Service,-37,tier iii,Scheduled Private Bank,112,1510,29198,16,15,13,5,4,0,0,0,0,0,0,73,13,26,0,0,0,30,2
MEDIUM,Private Sector Service,19,tier iii,Scheduled PSU,65,474,9399,0,0,21,20,22,2,0,0,0,0,0,15,48,2,0,0,1,20,2
LOW,Business,-60,tier ii,Scheduled PSU,120,550,7990,18,7,10,16,29,10,0,0,0,0,0,52,17,51,0,0,0,30,2
LOW,Business,-88,tier iii,Scheduled Private Bank,15,28,520,5,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,20,3
MEDIUM,Private Sector Service,0,tier iii,Scheduled Private Bank,18,39,41,0,0,0,0,15,3,0,0,0,0,0,2,1,15,0,0,1,30,2
LOW,Private Sector Service,-423,tier ii,Scheduled Private Bank,5,82,1311,0,0,0,0,1,4,0,0,0,0,0,0,3,2,0,0,1,30,5
HIGH,Private Sector Service,-1978,tier iii,Scheduled Private Bank,36,203,2407,5,6,11,6,2,3,0,0,0,0,0,0,18,18,0,0,0,30,3
LOW,Business,-751,tier iii,Scheduled PSU,89,1323,26460,32,18,0,0,0,0,0,0,0,0,0,67,22,0,0,0,0,20,2
HIGH,Private Sector Service,63,tier i,Scheduled Private Bank,82,139,8389,11,29,18,0,8,1,0,0,0,0,0,19,9,54,0,0,0,20,2
MEDIUM,Private Sector Service,2,tier iii,Scheduled PSU,56,95,50,5,2,10,14,16,2,0,0,0,0,0,0,4,52,0,0,0,20,2
LOW,Business,-15,tier iii,Scheduled PSU,48,189,2019,7,15,4,13,1,0,0,0,0,0,0,15,33,0,0,0,0,30,2
MEDIUM,Private Sector Service,10,tier iii,Scheduled Private Bank,19,30,40,3,1,3,0,5,0,0,0,0,0,0,0,1,18,0,0,0,20,3
MEDIUM,Private Sector Service,-39,tier ii,Scheduled PSU,83,305,5175,6,15,14,24,13,0,0,0,0,0,0,35,13,35,0,0,0,20,2
LOW,Private Sector Service,0,tier ii,Scheduled Private Bank,21,50,3,0,7,4,8,2,0,0,0,0,0,0,0,1,20,0,0,1,40,4
MEDIUM,Private Sector Service,-2,tier iii,Scheduled PSU,5,10,2,0,0,3,2,0,0,0,0,0,0,0,0,2,3,0,0,1,20,2
MEDIUM,Government Service,-38,tier iii,Scheduled Private Bank,42,96,978,9,8,7,6,6,0,0,0,0,0,0,11,6,25,0,0,1,20,3
LOW,Professional,0,tier ii,Scheduled Private Bank,9,13,1,0,0,0,0,4,5,0,0,0,0,0,0,1,8,0,0,1,20,2
LOW,Business,-1,tier ii,Scheduled PSU,82,593,11815,11,22,16,16,17,0,0,0,0,0,0,80,2,0,0,0,1,20,3
MEDIUM,Private Sector Service,1,tier i,Scheduled PSU,27,63,33,2,2,1,4,1,0,0,0,0,0,0,0,1,26,0,0,0,20,2
MEDIUM,Student,-246,tier iii,Scheduled PSU,129,225,2640,28,17,12,18,16,3,0,0,0,0,0,71,6,52,0,0,0,20,2
MEDIUM,Private Sector Service,-60,tier iii,Scheduled Private Bank,30,101,1125,0,0,0,4,22,4,0,0,0,0,0,10,6,14,0,0,0,20,2
MEDIUM,Private Sector Service,-753,tier ii,Scheduled PSU,6,34,634,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,20,2
MEDIUM,Housewife,-1068,tier ii,Scheduled Private Bank,11,596,11917,0,0,0,0,9,2,0,0,0,0,0,9,2,0,0,0,1,20,2
MEDIUM,Private Sector Service,3,tier iii,Scheduled PSU,154,567,6237,21,15,11,9,12,0,0,0,0,0,0,58,12,84,0,0,0,20,2
MEDIUM,Government Service,0,tier iii,Scheduled PSU,63,317,5846,23,1,2,6,1,0,0,0,0,0,0,42,2,19,0,0,1,20,3
MEDIUM,Government Service,-1,tier iii,Scheduled PSU,25,61,82,0,0,4,5,13,3,0,0,0,0,0,0,6,19,0,0,1,30,2
MEDIUM,0,-32,tier ii,Scheduled Private Bank,120,1310,19633,10,20,17,28,34,6,0,0,0,0,0,40,34,46,0,0,0,30,1
MEDIUM,Private Sector Service,-41,tier ii,Scheduled PSU,39,60,245,3,2,9,8,10,1,0,0,0,0,0,0,7,32,0,0,1,20,2
MEDIUM,Government Service,0,tier ii,Scheduled PSU,91,274,3026,3,17,4,4,14,5,0,0,0,0,1,33,10,47,0,0,0,30,3
MEDIUM,Student,-5,tier ii,Scheduled PSU,26,84,692,8,4,0,0,12,1,0,0,0,0,0,0,15,11,0,0,0,20,2
MEDIUM,Government Service,-10,tier iii,Scheduled PSU,20,28,56,4,7,2,0,3,2,0,0,0,0,0,0,3,17,0,0,0,30,3
LOW,Business,23,tier ii,Scheduled Private Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2
MEDIUM,Private Sector Service,-2,tier iii,Scheduled PSU,14,33,9,0,0,0,0,12,2,0,0,0,0,0,0,2,12,0,0,1,20,2
MEDIUM,Private Sector Service,-101,tier iii,Scheduled Private Bank,18,47,931,0,0,2,3,13,0,0,0,0,0,0,8,10,0,0,0,1,20,2
MEDIUM,0,103,tier i,Scheduled Private Bank,68,147,2099,10,12,17,0,0,0,0,0,0,0,0,32,7,19,10,0,0,20,2
MEDIUM,0,-4,tier ii,Scheduled PSU,7,11,13,0,0,0,0,5,2,0,0,0,0,0,0,3,4,0,0,0,20,2
MEDIUM,Professional,0,tier iii,Scheduled PSU,7,236,4682,0,0,0,0,5,1,0,0,0,0,0,6,1,0,0,0,1,20,2
MEDIUM,Government Service,-12,tier ii,Scheduled Private Bank,40,132,69,3,0,6,6,0,0,0,0,0,0,0,0,2,38,0,0,1,30,3
MEDIUM,Agriculturist,-4,tier iii,Scheduled PSU,23,51,281,0,0,1,0,11,2,0,0,0,0,0,4,4,15,0,0,0,30,2
MEDIUM,Private Sector Service,-47,tier iii,Scheduled Private Bank,117,451,7807,0,18,40,11,22,0,0,0,0,0,3,41,37,35,0,0,0,20,2
LOW,Professional,4344,tier ii,Scheduled Private Bank,173,768,10819,23,19,24,31,30,2,0,0,0,0,0,59,41,73,0,0,0,30,3
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,12,28,400,0,1,0,4,3,4,0,0,0,0,0,5,1,6,0,0,1,20,2
MEDIUM,Agriculturist,1,tier iii,Scheduled PSU,20,26,1,0,3,0,7,10,0,0,0,0,0,0,0,1,19,0,0,0,20,2
MEDIUM,Private Sector Service,0,tier iii,Scheduled Private Bank,14,22,1,0,2,1,0,8,3,0,0,0,0,0,0,1,13,0,0,1,20,2
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,32,214,1641,0,1,0,3,23,5,0,0,0,0,0,0,21,11,0,0,1,20,2
LOW,Business,-424,tier i,Scheduled PSU,20,39,320,1,0,3,1,12,0,0,0,0,0,0,0,5,15,0,0,1,40,2
MEDIUM,Private Sector Service,1,tier ii,Scheduled Private Bank,6,12,1,0,0,0,3,3,0,0,0,0,0,0,0,1,5,0,0,1,20,2
MEDIUM,Private Sector Service,-136,tier iii,Scheduled Private Bank,108,254,4632,15,16,16,11,30,1,0,0,0,0,0,69,33,4,2,0,0,20,2
MEDIUM,Private Sector Service,-244,tier ii,Scheduled Private Bank,26,87,906,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,1,20,2
MEDIUM,Private Sector Service,-16,tier iii,Scheduled PSU,29,444,8700,0,0,2,1,10,2,0,0,0,0,0,17,5,7,0,0,0,20,2
HIGH,Retired,-39,tier ii,Scheduled PSU,109,691,13407,14,20,18,18,22,3,0,0,0,0,0,0,102,7,0,0,0,40,2
LOW,Professional,-223,tier iii,Scheduled PSU,5,75,1249,0,0,0,0,2,3,0,0,0,0,0,0,4,1,0,0,1,20,2
MEDIUM,Private Sector Service,-78,tier iii,Scheduled Private Bank,172,796,12812,34,29,16,18,30,6,0,0,0,0,0,6,105,61,0,0,0,20,3
MEDIUM,Housewife,0,tier i,Scheduled Private Bank,12,32,45,1,3,5,0,0,2,0,0,0,0,0,1,8,3,0,0,0,40,2
LOW,Business,-1745,tier iii,Scheduled Private Bank,102,905,16799,0,0,9,24,33,3,0,0,0,0,0,25,43,34,0,0,0,20,2
MEDIUM,Private Sector Service,3,tier iii,Scheduled Private Bank,39,68,881,0,1,6,9,20,3,0,0,0,0,0,22,7,10,0,0,1,20,3
LOW,Business,-203,tier iii,Scheduled Private Bank,89,771,15420,0,0,27,15,16,0,0,0,0,0,0,84,5,0,0,0,0,20,3
MEDIUM,Government Service,0,tier iii,Scheduled PSU,9,11,2,0,0,0,2,5,0,0,0,0,0,0,0,2,7,0,0,0,20,2
HIGH,Government Service,0,tier iii,Scheduled PSU,39,158,19,2,8,3,5,12,4,0,0,0,0,0,0,1,38,0,0,0,40,3
MEDIUM,Private Sector Service,-666,tier i,Scheduled Private Bank,30,74,1191,5,7,6,0,6,1,0,0,0,0,0,8,16,6,0,0,0,30,2
MEDIUM,Private Sector Service,-143,tier ii,Scheduled Private Bank,57,106,334,7,5,9,12,3,0,0,0,0,0,0,0,9,48,0,0,0,20,2
LOW,Business,-54,tier ii,Scheduled Private Bank,116,644,12254,23,23,16,11,16,2,0,0,0,0,0,84,21,11,0,0,0,20,3
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,4,7,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,1,20,2
LOW,Business,-5,tier ii,Scheduled PSU,7,17,34,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,20,2
MEDIUM,Private Sector Service,-1,tier iii,Scheduled PSU,22,58,755,1,0,4,5,6,0,0,0,0,0,0,7,1,14,0,0,0,20,2
MEDIUM,Government Service,19,tier iii,Scheduled Private Bank,16,114,2211,6,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,30,2
MEDIUM,Private Sector Service,-107,tier iii,Scheduled PSU,62,586,11680,2,3,10,17,14,0,0,0,0,0,0,59,1,2,0,0,0,20,2
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,9,48,900,0,0,0,0,7,2,0,0,0,0,0,7,1,1,0,0,0,20,2
LOW,Business,-456,tier iii,Scheduled Private Bank,30,105,2060,0,1,8,14,7,0,0,0,0,0,0,24,4,2,0,0,1,20,2
LOW,Professional,-65,tier i,Scheduled PSU,67,174,2610,13,15,3,10,5,0,0,0,0,0,0,39,8,20,0,0,0,20,2
MEDIUM,Government Service,1,tier iii,Scheduled Private Bank,57,100,23,12,15,6,13,2,0,0,0,0,0,0,0,2,55,0,0,0,30,3
MEDIUM,Housewife,98,tier iii,Scheduled PSU,63,126,390,14,12,7,4,5,0,0,0,0,0,0,0,8,55,0,0,0,40,2
MEDIUM,Private Sector Service,-4,tier iii,Scheduled Private Bank,14,22,12,0,0,1,2,6,0,0,0,0,0,0,0,2,12,0,0,0,20,2
MEDIUM,Private Sector Service,36,tier iii,Scheduled PSU,27,55,204,1,0,1,7,17,1,0,0,0,0,0,0,4,23,0,0,1,20,2
MEDIUM,Housewife,3,tier iii,Scheduled Private Bank,66,175,1249,4,18,17,9,17,1,0,0,0,0,0,14,7,45,0,0,0,20,2
MEDIUM,Private Sector Service,22,tier ii,Scheduled Private Bank,122,2305,46021,18,21,16,18,11,0,0,0,0,0,0,119,2,1,0,0,0,30,2
LOW,Professional,1,tier iii,Scheduled PSU,6,7,2,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,20,2
MEDIUM,Private Sector Service,-7,tier iii,Scheduled PSU,59,332,6442,8,23,5,19,0,0,0,0,0,0,0,48,9,2,0,0,0,20,2
MEDIUM,Private Sector Service,102,tier ii,Scheduled PSU,86,197,1227,12,15,15,10,23,0,0,0,0,0,0,0,21,65,0,0,1,30,2
MEDIUM,Private Sector Service,26,tier ii,Scheduled PSU,118,644,12175,19,18,11,15,13,0,0,0,0,0,0,92,4,22,0,0,0,30,2
LOW,Business,-80,tier iii,Scheduled PSU,120,936,18186,21,19,10,16,20,1,0,0,0,0,0,75,43,2,0,0,0,20,2
MEDIUM,Private Sector Service,58,tier ii,Scheduled PSU,12,26,128,0,0,0,0,3,2,0,0,0,0,0,0,3,9,0,0,0,20,2
MEDIUM,Private Sector Service,-6,tier ii,Scheduled Private Bank,21,39,518,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,20,2
HIGH,0,-1,tier iii,Scheduled Private Bank,32,117,1718,3,9,0,9,10,1,0,0,0,0,0,14,7,11,0,0,1,30,2
MEDIUM,Private Sector Service,-76,tier ii,scheduled payments bank,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,2
MEDIUM,Private Sector Service,-15,tier iii,Scheduled PSU,19,43,200,0,5,3,2,7,2,0,0,0,0,0,4,5,10,0,0,1,20,2
MEDIUM,Government Service,0,tier iii,Scheduled PSU,22,159,3164,0,3,1,8,7,3,0,0,0,0,0,21,1,0,0,0,1,20,2
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,68,189,2474,27,19,0,4,14,1,0,0,0,0,0,30,3,35,0,0,1,30,2
MEDIUM,Private Sector Service,-28,tier ii,Scheduled Private Bank,15,281,5620,0,0,0,2,12,1,0,0,0,0,0,13,2,0,0,0,1,20,2
MEDIUM,Private Sector Service,12,tier ii,Scheduled Private Bank,60,114,946,9,9,4,6,16,2,0,0,0,0,0,13,3,44,0,0,0,20,2
MEDIUM,Student,-19,tier ii,Scheduled PSU,42,242,4840,0,24,6,1,9,0,0,0,0,0,0,31,11,0,0,0,0,20,2
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,23,204,484,1,4,4,1,11,2,0,0,0,0,0,0,19,4,0,0,1,20,2
LOW,Business,51,tier ii,Scheduled PSU,180,775,13407,36,32,28,23,23,3,0,0,0,0,0,46,24,57,0,0,1,20,2
MEDIUM,Private Sector Service,-106,tier i,Scheduled Private Bank,50,136,1781,2,6,7,11,18,1,0,0,0,0,0,0,17,33,0,0,0,20,2
MEDIUM,Private Sector Service,0,tier ii,Scheduled PSU,15,28,131,4,1,0,3,3,0,0,0,0,0,0,0,1,14,0,0,1,20,2
MEDIUM,Private Sector Service,0,tier ii,Scheduled Private Bank,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,2
LOW,Business,4,tier ii,Scheduled PSU,28,81,1380,0,0,6,10,11,1,0,0,0,0,0,18,1,9,0,0,1,20,2
MEDIUM,Private Sector Service,-334,tier ii,Scheduled PSU,53,187,3273,0,1,0,3,19,2,0,0,0,0,0,21,21,11,0,0,0,30,2
MEDIUM,Agriculturist,-1,tier iii,Scheduled PSU,6,10,6,0,0,0,2,4,0,0,0,0,0,0,0,2,4,0,0,1,30,2
MEDIUM,Government Service,-611,tier iii,Scheduled PSU,96,501,9566,0,0,0,0,0,0,0,0,0,0,0,50,30,8,0,0,0,20,2
MEDIUM,Government Service,-1,tier ii,scheduled payments bank,12,27,22,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,20,2
MEDIUM,Government Service,-32,tier iii,Scheduled PSU,6,30,215,0,0,0,1,1,4,0,0,0,0,0,4,2,0,0,0,1,30,2
LOW,Business,7,tier iii,Scheduled PSU,9,36,564,0,0,0,3,6,0,0,0,0,0,0,1,2,6,0,0,1,30,2
MEDIUM,Private Sector Service,-21,tier iii,Scheduled PSU,51,137,2389,2,0,4,4,11,1,0,0,0,0,0,37,11,3,0,0,0,40,2
MEDIUM,Government Service,14,tier ii,Scheduled PSU,64,192,80,10,6,9,1,0,0,0,0,0,0,0,0,2,62,0,0,0,20,2
LOW,Business,8,tier ii,Scheduled PSU,83,480,8748,0,17,19,19,26,1,0,0,0,0,0,62,7,14,0,0,0,20,2
LOW,Business,-3,tier ii,Scheduled Private Bank,6,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,40,2
MEDIUM,Private Sector Service,-38,tier iii,Scheduled Private Bank,181,578,10358,38,34,23,23,10,1,0,0,0,0,0,110,41,30,0,0,0,20,2
MEDIUM,Private Sector Service,-99,tier iii,Scheduled Private Bank,10,29,580,0,0,0,0,9,1,0,0,0,0,0,4,6,0,0,0,1,30,2
LOW,Business,-168,tier ii,Scheduled PSU,45,226,4168,0,0,0,14,31,0,0,0,0,0,0,19,14,5,0,0,1,20,3
MEDIUM,Government Service,-4,tier ii,Scheduled PSU,1,2,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,2
MEDIUM,Private Sector Service,-32,tier iii,Scheduled Private Bank,34,67,153,7,0,0,1,6,2,0,0,0,0,0,0,3,31,0,0,0,20,3
MEDIUM,0,-1,tier ii,scheduled payments bank,67,135,1386,11,17,11,8,9,2,0,0,0,0,0,23,4,40,0,0,0,20,2
MEDIUM,Housewife,128,tier iii,Scheduled Private Bank,153,435,2136,25,26,12,19,25,2,0,0,0,0,0,12,29,112,0,0,0,20,2
MEDIUM,Government Service,-46,tier ii,Scheduled PSU,12,97,903,0,0,0,0,10,2,0,0,0,0,0,0,10,2,0,0,1,20,2
MEDIUM,Professional,-91,tier iii,Scheduled Private Bank,153,1914,37957,12,9,27,26,21,2,0,0,0,0,0,136,8,9,0,0,0,30,3
MEDIUM,Private Sector Service,0,tier iii,Scheduled Private Bank,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,20,2
LOW,Professional,-6,tier ii,Scheduled PSU,147,524,946,22,21,20,16,24,1,0,0,0,0,0,0,20,127,0,0,0,30,2
LOW,Business,-2,tier ii,Scheduled PSU,10,17,7,0,0,0,9,1,0,0,0,0,0,0,0,5,5,0,0,1,20,2
MEDIUM,Private Sector Service,-2,tier i,Scheduled Private Bank,14,90,1038,0,0,0,0,12,2,0,0,0,0,0,0,14,0,0,0,1,20,2
LOW,Business,0,tier iii,Scheduled PSU,4,6,1,0,0,0,0,2,2,0,0,0,0,0,0,1,3,0,0,1,20,2
MEDIUM,0,-1,tier iii,Scheduled PSU,4,6,3,0,0,0,0,2,2,0,0,0,0,0,0,1,3,0,0,1,20,2
MEDIUM,Private Sector Service,1,tier iii,Scheduled Private Bank,31,71,44,4,4,2,8,11,1,0,0,0,0,0,0,31,0,0,0,1,20,2
MEDIUM,Government Service,4,tier ii,Scheduled PSU,148,1414,27086,19,25,16,12,19,1,0,0,0,0,0,117,2,29,0,0,0,20,2
LOW,Business,-1,tier iii,Scheduled PSU,12,17,9,3,0,1,0,0,0,0,0,0,0,0,0,4,8,0,0,0,20,2
MEDIUM,0,-21,tier iii,Scheduled PSU,47,391,6082,0,0,0,22,23,0,0,0,0,0,0,12,21,14,0,0,1,30,2
MEDIUM,Housewife,-31,tier iii,Scheduled PSU,8,113,1124,0,0,0,0,6,2,0,0,0,0,0,0,8,0,0,0,1,20,2
MEDIUM,Private Sector Service,313,tier ii,Scheduled Private Bank,73,142,1520,21,6,7,18,12,2,0,0,0,0,0,18,9,46,0,0,0,40,2
MEDIUM,Private Sector Service,32,tier iii,Scheduled Private Bank,231,1290,5873,31,30,47,21,37,5,0,0,0,0,0,27,67,135,2,0,0,20,3
MEDIUM,Private Sector Service,-127,tier i,Small Finance bank,27,99,1539,0,0,0,8,17,2,0,0,0,0,0,0,23,4,0,0,1,30,2
MEDIUM,Government Service,10,tier iii,Scheduled PSU,15,25,95,0,0,0,0,10,2,0,0,0,0,0,0,3,12,0,0,0,20,2
MEDIUM,Private Sector Service,1,tier iii,Scheduled Private Bank,14,108,2063,0,0,0,0,12,2,0,0,0,0,0,10,1,3,0,0,1,20,2
MEDIUM,0,-1,tier ii,Scheduled PSU,54,205,3660,5,10,13,3,0,0,0,0,0,0,0,35,1,18,0,0,0,20,2
MEDIUM,Private Sector Service,0,tier iii,Scheduled Private Bank,7,12,1,1,0,0,0,5,1,0,0,0,0,0,0,1,6,0,0,1,20,2
MEDIUM,Professional,-9,tier iii,Scheduled PSU,50,324,4892,4,18,2,4,19,0,0,0,0,0,0,21,24,5,0,0,1,40,2
MEDIUM,Private Sector Service,68,tier i,Scheduled Private Bank,67,270,938,1,5,17,23,17,0,0,0,0,0,0,0,11,56,0,0,0,20,2
MEDIUM,0,-110,tier ii,Scheduled PSU,17,81,1093,1,3,0,3,10,0,0,0,0,0,0,0,17,0,0,0,1,20,2
MEDIUM,Private Sector Service,212,tier iii,Scheduled PSU,335,1815,35721,46,58,45,55,59,3,0,0,0,0,0,195,21,19,0,0,0,20,2
MEDIUM,Business,1011,tier ii,Scheduled Private Bank,461,2709,47627,97,85,63,2,0,0,0,0,0,0,103,171,88,87,0,0,0,30,3
LOW,Business,-62,tier iii,Scheduled PSU,42,158,1523,0,0,3,18,19,2,0,0,0,0,0,0,28,14,0,0,1,20,2
HIGH,Government Service,-495,tier iii,Scheduled PSU,77,197,3060,10,3,7,12,23,1,0,0,0,0,0,0,39,38,0,0,0,20,2
MEDIUM,Student,-6,tier ii,Scheduled Private Bank,18,59,181,0,0,0,0,15,3,0,0,0,0,0,3,15,0,0,0,1,20,2
MEDIUM,Private Sector Service,-1,tier iii,Scheduled PSU,85,325,5954,16,3,5,3,2,0,0,0,0,0,0,65,1,19,0,0,0,30,3
MEDIUM,Student,14,tier ii,Scheduled PSU,114,410,5371,31,19,15,17,16,1,0,0,0,0,0,46,4,64,0,0,0,20,2
MEDIUM,Government Service,116,tier iii,Scheduled PSU,195,878,11196,37,49,26,31,23,0,0,0,0,0,0,54,44,97,0,0,0,20,2
MEDIUM,Private Sector Service,339,tier i,Scheduled PSU,14,31,620,0,0,0,0,12,2,0,0,0,0,0,12,1,0,1,0,1,20,3
MEDIUM,Private Sector Service,-9,tier iii,Scheduled Private Bank,78,319,5926,3,7,10,16,33,2,0,0,0,0,0,58,5,15,0,0,0,20,2
MEDIUM,Government Service,-79,tier iii,Scheduled PSU,48,225,4277,0,3,12,9,23,0,0,0,0,0,1,21,21,5,0,0,1,30,3
MEDIUM,Private Sector Service,-2,tier iii,Scheduled PSU,2,8,25,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,20,2
MEDIUM,Government Service,-125,tier iii,Scheduled PSU,81,182,695,8,4,7,17,28,2,0,0,0,0,0,0,13,68,0,0,0,20,2
LOW,Business,-134,tier iii,Scheduled PSU,112,248,4640,15,19,18,20,24,1,0,0,0,0,22,3,29,12,0,0,0,30,2
LOW,Business,4,tier ii,Scheduled PSU,34,87,1236,4,3,2,0,15,0,0,0,0,0,0,0,17,17,0,0,0,20,3
MEDIUM,Private Sector Service,-74,tier i,Scheduled PSU,63,503,9940,14,17,6,0,5,0,0,0,0,0,0,57,1,5,0,0,1,20,2
MEDIUM,Private Sector Service,-1,tier iii,Scheduled Private Bank,13,69,94,0,0,0,4,8,1,0,0,0,0,0,0,13,0,0,0,1,20,2
MEDIUM,0,-212,tier iii,Scheduled PSU,67,238,4403,3,3,6,15,32,0,0,0,0,0,0,36,24,6,0,0,0,20,2
MEDIUM,Private Sector Service,-2,tier iii,Scheduled PSU,12,135,43,1,3,0,1,5,0,0,0,0,0,0,0,2,10,0,0,0,20,2
MEDIUM,Private Sector Service,57,tier iii,Scheduled Private Bank,119,722,13780,20,23,26,17,4,0,0,0,0,0,5,84,9,21,0,0,0,40,2
MEDIUM,Private Sector Service,-16,tier iii,Scheduled PSU,81,623,12355,33,25,0,7,4,0,0,0,0,0,0,53,4,4,0,0,0,20,1
LOW,Private Sector Service,-1,tier ii,Scheduled Private Bank,9,15,40,0,1,2,1,0,0,0,0,0,0,0,0,1,8,0,0,1,30,4
MEDIUM,Housewife,175,tier ii,Scheduled PSU,109,394,5147,26,34,18,16,12,1,0,0,0,0,0,0,58,51,0,0,0,30,1
LOW,Business,-133,tier ii,Scheduled Private Bank,57,169,3112,0,3,15,12,25,2,0,0,0,0,0,14,33,10,0,0,1,20,2
MEDIUM,Government Service,-1,tier iii,Scheduled PSU,33,380,7561,6,1,6,8,12,0,0,0,0,0,0,32,1,0,0,0,1,30,2
MEDIUM,Student,12,tier iii,Scheduled PSU,66,183,2246,9,12,11,7,22,1,0,0,0,0,0,4,30,32,0,0,0,20,2
MEDIUM,0,-1,tier iii,Scheduled PSU,15,56,366,0,0,5,0,10,0,0,0,0,0,0,0,15,0,0,0,1,20,3
HIGH,0,0,tier ii,Scheduled PSU,4,6,1,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,1,20,2
MEDIUM,Private Sector Service,336,tier iii,Scheduled Private Bank,63,140,790,14,7,5,5,26,0,0,0,0,0,0,0,12,51,0,0,0,20,2
